customer_id,customer_name,email,phone,address,city,country,registration_date
CUST000293,Customer 293,customer293@example.com,0987843295,592 Street,Hue,Singapore,2024-07-11
CUST000294,Customer 294,customer294@example.com,0987299081,294 Street,Da Nang,Korea,2023-05-24
CUST000295,Customer 295,customer295@example.com,0987741798,74 Street,Hai Phong,Korea,2024-05-25
CUST000296,Customer 296,customer296@example.com,0987874075,119 Street,Hai Phong,Vietnam,2025-10-04
CUST000297,Customer 297,customer297@example.com,0987396825,842 Street,Da Nang,Singapore,2025-04-19
CUST000298,Customer 298,customer298@example.com,0987243556,665 Street,Hue,Japan,2025-07-10
CUST000299,Customer 299,customer299@example.com,0987127437,503 Street,Ho Chi Minh,Japan,2024-09-16
CUST000300,Customer 300,customer300@example.com,0987372404,797 Street,Hue,UK,2024-07-04
CUST000301,Customer 301,customer301@example.com,0987598251,751 Street,Hanoi,UK,2023-09-01
CUST000302,Customer 302,customer302@example.com,0987758635,37 Street,Da Nang,Vietnam,2025-04-16
CUST000303,Customer 303,customer303@example.com,0987202256,642 Street,Can Tho,Australia,2023-12-15
CUST000304,Customer 304,customer304@example.com,0987535457,23 Street,Nha Trang,Korea,2024-06-07
CUST000305,Customer 305,customer305@example.com,0987811871,480 Street,Nha Trang,USA,2024-10-12
CUST000306,Customer 306,customer306@example.com,0987510057,92 Street,Vung Tau,Singapore,2024-12-04
CUST000307,Customer 307,customer307@example.com,0987329879,174 Street,Da Nang,Singapore,2023-07-04
CUST000308,Customer 308,customer308@example.com,0987201227,716 Street,Ho Chi Minh,UK,2024-11-21
CUST000309,Customer 309,customer309@example.com,0987214611,702 Street,Da Nang,Japan,2024-10-18
CUST000310,Customer 310,customer310@example.com,0987931214,210 Street,Hanoi,Australia,2025-09-04
CUST000311,Customer 311,customer311@example.com,0987655183,148 Street,Vung Tau,USA,2024-08-17
CUST000312,Customer 312,customer312@example.com,0987467946,604 Street,Ho Chi Minh,Singapore,2023-08-11
CUST000313,Customer 313,customer313@example.com,0987425507,186 Street,Nha Trang,Australia,2023-06-24
CUST000314,Customer 314,customer314@example.com,0987843378,38 Street,Hue,Australia,2024-04-16
CUST000315,Customer 315,customer315@example.com,0987258277,991 Street,Vung Tau,UK,2024-12-25
CUST000316,Customer 316,customer316@example.com,0987250409,777 Street,Da Nang,Singapore,2024-05-17
CUST000317,Customer 317,customer317@example.com,0987391030,973 Street,Ho Chi Minh,Vietnam,2023-08-04
CUST000318,Customer 318,customer318@example.com,0987407404,347 Street,Hai Phong,Australia,2024-02-08
CUST000319,Customer 319,customer319@example.com,0987656450,877 Street,Da Nang,Japan,2024-01-17
CUST000320,Customer 320,customer320@example.com,0987363905,956 Street,Can Tho,USA,2024-06-20
CUST000321,Customer 321,customer321@example.com,0987813935,370 Street,Da Nang,UK,2024-12-24
CUST000322,Customer 322,customer322@example.com,0987287127,188 Street,Hai Phong,Japan,2025-03-15
CUST000323,Customer 323,customer323@example.com,0987132977,656 Street,Ho Chi Minh,Australia,2024-09-15
CUST000324,Customer 324,customer324@example.com,0987851726,818 Street,Nha Trang,Korea,2024-10-22
CUST000325,Customer 325,customer325@example.com,0987731110,435 Street,Can Tho,UK,2024-01-10
CUST000326,Customer 326,customer326@example.com,0987417663,466 Street,Nha Trang,Korea,2023-08-06
CUST000327,Customer 327,customer327@example.com,0987694158,39 Street,Hai Phong,Australia,2024-09-24
CUST000328,Customer 328,customer328@example.com,0987555827,330 Street,Vung Tau,Korea,2024-11-25
CUST000329,Customer 329,customer329@example.com,0987499551,183 Street,Hai Phong,UK,2024-03-05
CUST000330,Customer 330,customer330@example.com,0987243248,84 Street,Hai Phong,Korea,2024-02-24
CUST000331,Customer 331,customer331@example.com,0987513028,165 Street,Can Tho,Japan,2025-02-27
CUST000332,Customer 332,customer332@example.com,0987275951,536 Street,Hanoi,Korea,2025-05-10
CUST000333,Customer 333,customer333@example.com,0987413717,128 Street,Nha Trang,Japan,2023-08-20
CUST000334,Customer 334,customer334@example.com,0987960084,276 Street,Da Nang,Japan,2025-01-03
CUST000335,Customer 335,customer335@example.com,0987736193,933 Street,Vung Tau,UK,2023-09-11
CUST000336,Customer 336,customer336@example.com,0987803098,769 Street,Nha Trang,Japan,2024-11-08
CUST000337,Customer 337,customer337@example.com,0987432990,968 Street,Hai Phong,UK,2023-09-20
CUST000338,Customer 338,customer338@example.com,0987404805,531 Street,Can Tho,Australia,2024-03-07
CUST000339,Customer 339,customer339@example.com,0987936334,854 Street,Hue,Vietnam,2023-12-11
CUST000340,Customer 340,customer340@example.com,0987337552,292 Street,Ho Chi Minh,Vietnam,2023-06-16
CUST000341,Customer 341,customer341@example.com,0987867588,766 Street,Nha Trang,UK,2023-04-13
CUST000342,Customer 342,customer342@example.com,0987282391,884 Street,Nha Trang,Japan,2023-12-25
CUST000343,Customer 343,customer343@example.com,0987273649,187 Street,Vung Tau,UK,2024-02-23
CUST000344,Customer 344,customer344@example.com,0987476744,378 Street,Hai Phong,Vietnam,2025-01-24
CUST000345,Customer 345,customer345@example.com,0987399784,414 Street,Hanoi,Vietnam,2025-03-06
CUST000346,Customer 346,customer346@example.com,0987922240,465 Street,Ho Chi Minh,Japan,2025-09-03
CUST000347,Customer 347,customer347@example.com,0987238980,753 Street,Da Nang,Singapore,2023-07-15
CUST000348,Customer 348,customer348@example.com,0987522108,968 Street,Hue,USA,2024-09-30
CUST000349,Customer 349,customer349@example.com,0987266059,703 Street,Vung Tau,UK,2024-03-03
CUST000350,Customer 350,customer350@example.com,0987645956,10 Street,Ho Chi Minh,UK,2025-04-26
CUST000351,Customer 351,customer351@example.com,0987138265,542 Street,Ho Chi Minh,UK,2023-07-05
CUST000352,Customer 352,customer352@example.com,0987109729,604 Street,Da Nang,Japan,2024-09-12
CUST000353,Customer 353,customer353@example.com,0987138333,940 Street,Nha Trang,Japan,2024-11-24
CUST000354,Customer 354,customer354@example.com,0987109324,274 Street,Hanoi,Korea,2024-09-13
CUST000355,Customer 355,customer355@example.com,0987300137,263 Street,Hue,Vietnam,2025-11-14
CUST000356,Customer 356,customer356@example.com,0987692344,616 Street,Hue,Korea,2025-11-13
CUST000357,Customer 357,customer357@example.com,0987988892,167 Street,Ho Chi Minh,Japan,2024-02-02
CUST000358,Customer 358,customer358@example.com,0987619524,893 Street,Can Tho,UK,2023-07-14
CUST000359,Customer 359,customer359@example.com,0987416348,648 Street,Da Nang,Australia,2024-01-05
CUST000360,Customer 360,customer360@example.com,0987790838,553 Street,Hue,Vietnam,2024-12-23
CUST000361,Customer 361,customer361@example.com,0987277710,144 Street,Hue,Japan,2025-04-21
CUST000362,Customer 362,customer362@example.com,0987318162,813 Street,Hanoi,UK,2023-04-22
CUST000363,Customer 363,customer363@example.com,0987388690,477 Street,Vung Tau,UK,2024-02-24
CUST000364,Customer 364,customer364@example.com,0987515676,575 Street,Vung Tau,UK,2025-05-03
CUST000365,Customer 365,customer365@example.com,0987630086,45 Street,Ho Chi Minh,UK,2024-04-25
CUST000366,Customer 366,customer366@example.com,0987842691,999 Street,Ho Chi Minh,Japan,2025-06-14
CUST000367,Customer 367,customer367@example.com,0987962654,41 Street,Hue,Singapore,2024-07-12
CUST000368,Customer 368,customer368@example.com,0987872929,190 Street,Can Tho,Korea,2023-05-20
CUST000369,Customer 369,customer369@example.com,0987282339,224 Street,Hue,UK,2025-04-17
CUST000370,Customer 370,customer370@example.com,0987871710,932 Street,Nha Trang,USA,2024-02-13
CUST000371,Customer 371,customer371@example.com,0987560688,403 Street,Hue,Vietnam,2023-11-01
CUST000372,Customer 372,customer372@example.com,0987634042,914 Street,Vung Tau,Australia,2024-09-17
CUST000373,Customer 373,customer373@example.com,0987857862,481 Street,Vung Tau,Singapore,2023-10-13
CUST000374,Customer 374,customer374@example.com,0987903250,937 Street,Vung Tau,Korea,2025-07-16
CUST000375,Customer 375,customer375@example.com,0987241431,27 Street,Can Tho,Japan,2024-02-03
CUST000376,Customer 376,customer376@example.com,0987132190,491 Street,Hai Phong,USA,2025-09-15
CUST000377,Customer 377,customer377@example.com,0987927718,58 Street,Can Tho,Singapore,2025-01-25
CUST000378,Customer 378,customer378@example.com,0987623573,495 Street,Vung Tau,Singapore,2024-09-27
CUST000379,Customer 379,customer379@example.com,0987416090,71 Street,Ho Chi Minh,UK,2023-03-16
CUST000380,Customer 380,customer380@example.com,0987258166,222 Street,Nha Trang,Korea,2025-02-12
CUST000381,Customer 381,customer381@example.com,0987921642,503 Street,Hue,Vietnam,2025-03-12
CUST000382,Customer 382,customer382@example.com,0987549402,625 Street,Hue,Singapore,2025-07-07
CUST000383,Customer 383,customer383@example.com,0987361391,350 Street,Hai Phong,Korea,2024-12-30
CUST000384,Customer 384,customer384@example.com,0987273005,478 Street,Da Nang,Korea,2023-10-10
CUST000385,Customer 385,customer385@example.com,0987727799,281 Street,Hai Phong,Australia,2025-10-09
CUST000386,Customer 386,customer386@example.com,0987377892,632 Street,Hai Phong,Singapore,2024-04-22
CUST000387,Customer 387,customer387@example.com,0987817486,277 Street,Hai Phong,Japan,2023-06-17
CUST000388,Customer 388,customer388@example.com,0987329735,883 Street,Hue,Korea,2024-08-01
CUST000389,Customer 389,customer389@example.com,0987422979,623 Street,Hanoi,Korea,2025-10-12
CUST000390,Customer 390,customer390@example.com,0987197961,246 Street,Can Tho,USA,2023-09-13
CUST000391,Customer 391,customer391@example.com,0987784451,146 Street,Nha Trang,USA,2025-09-08
CUST000392,Customer 392,customer392@example.com,0987220796,922 Street,Da Nang,Singapore,2025-06-06
CUST000393,Customer 393,customer393@example.com,0987406727,880 Street,Da Nang,Vietnam,2023-08-21
CUST000394,Customer 394,customer394@example.com,0987558165,109 Street,Hanoi,Japan,2025-07-04
CUST000395,Customer 395,customer395@example.com,0987397683,683 Street,Can Tho,Japan,2025-01-15
CUST000396,Customer 396,customer396@example.com,0987475467,480 Street,Nha Trang,Vietnam,2024-05-17
CUST000397,Customer 397,customer397@example.com,0987271552,618 Street,Hanoi,Singapore,2023-09-28
CUST000398,Customer 398,customer398@example.com,0987673091,777 Street,Vung Tau,UK,2025-02-11
CUST000399,Customer 399,customer399@example.com,0987965942,865 Street,Da Nang,USA,2025-06-30
CUST000400,Customer 400,customer400@example.com,0987278239,30 Street,Ho Chi Minh,Japan,2023-06-05
CUST000401,Customer 401,customer401@example.com,0987372239,617 Street,Da Nang,Australia,2023-08-16
CUST000402,Customer 402,customer402@example.com,0987832462,850 Street,Vung Tau,Singapore,2023-08-30
CUST000403,Customer 403,customer403@example.com,0987321286,289 Street,Vung Tau,USA,2023-08-05
CUST000404,Customer 404,customer404@example.com,0987275706,741 Street,Vung Tau,USA,2024-01-22
CUST000405,Customer 405,customer405@example.com,0987447610,86 Street,Can Tho,Japan,2023-06-26
CUST000406,Customer 406,customer406@example.com,0987112270,696 Street,Hanoi,Vietnam,2023-11-15
CUST000407,Customer 407,customer407@example.com,0987573334,476 Street,Can Tho,Vietnam,2024-10-16
CUST000408,Customer 408,customer408@example.com,0987185727,152 Street,Ho Chi Minh,USA,2025-11-27
CUST000409,Customer 409,customer409@example.com,0987772436,224 Street,Ho Chi Minh,Japan,2024-11-25
CUST000410,Customer 410,customer410@example.com,0987498091,303 Street,Hue,Vietnam,2024-12-26
CUST000411,Customer 411,customer411@example.com,0987570717,244 Street,Da Nang,Singapore,2024-06-19
CUST000412,Customer 412,customer412@example.com,0987520794,362 Street,Hanoi,Vietnam,2023-05-23
CUST000413,Customer 413,customer413@example.com,0987399293,287 Street,Nha Trang,Singapore,2025-06-19
CUST000414,Customer 414,customer414@example.com,0987866543,523 Street,Nha Trang,Singapore,2024-07-26
CUST000415,Customer 415,customer415@example.com,0987439035,324 Street,Vung Tau,Australia,2025-02-08
CUST000416,Customer 416,customer416@example.com,0987329228,496 Street,Ho Chi Minh,Korea,2023-07-26
CUST000417,Customer 417,customer417@example.com,0987338052,75 Street,Nha Trang,Singapore,2025-03-18
CUST000418,Customer 418,customer418@example.com,0987141533,190 Street,Hanoi,Korea,2024-04-06
CUST000419,Customer 419,customer419@example.com,0987154379,10 Street,Hai Phong,Japan,2024-04-11
CUST000420,Customer 420,customer420@example.com,0987804107,14 Street,Vung Tau,Japan,2023-07-24
CUST000421,Customer 421,customer421@example.com,0987411733,919 Street,Vung Tau,Japan,2024-04-29
CUST000422,Customer 422,customer422@example.com,0987439751,657 Street,Can Tho,Korea,2025-09-16
CUST000423,Customer 423,customer423@example.com,0987310643,980 Street,Da Nang,Australia,2025-11-11
CUST000424,Customer 424,customer424@example.com,0987852653,284 Street,Nha Trang,UK,2025-11-10
CUST000425,Customer 425,customer425@example.com,0987123474,916 Street,Vung Tau,Japan,2023-08-23
CUST000426,Customer 426,customer426@example.com,0987143978,778 Street,Hue,Korea,2024-09-24
CUST000427,Customer 427,customer427@example.com,0987422183,568 Street,Hanoi,UK,2025-09-08
CUST000428,Customer 428,customer428@example.com,0987945761,468 Street,Hanoi,Vietnam,2025-09-05
CUST000429,Customer 429,customer429@example.com,0987224677,85 Street,Da Nang,Korea,2024-07-31
CUST000430,Customer 430,customer430@example.com,0987525254,248 Street,Ho Chi Minh,Japan,2024-12-11
CUST000431,Customer 431,customer431@example.com,0987649230,540 Street,Hue,UK,2024-01-16
CUST000432,Customer 432,customer432@example.com,0987290487,723 Street,Nha Trang,Australia,2023-07-01
CUST000433,Customer 433,customer433@example.com,0987416101,768 Street,Hanoi,UK,2024-05-26
CUST000434,Customer 434,customer434@example.com,0987798030,728 Street,Can Tho,Japan,2024-07-08
CUST000435,Customer 435,customer435@example.com,0987910792,501 Street,Vung Tau,Vietnam,2024-12-15
CUST000436,Customer 436,customer436@example.com,0987522774,246 Street,Hue,USA,2024-03-20
CUST000437,Customer 437,customer437@example.com,0987681272,907 Street,Nha Trang,USA,2024-11-26
CUST000438,Customer 438,customer438@example.com,0987102470,123 Street,Hai Phong,Vietnam,2023-04-14
CUST000439,Customer 439,customer439@example.com,0987425090,991 Street,Hai Phong,UK,2025-04-03
CUST000440,Customer 440,customer440@example.com,0987716710,585 Street,Vung Tau,Japan,2023-10-20
CUST000441,Customer 441,customer441@example.com,0987559028,209 Street,Nha Trang,UK,2024-05-16
CUST000442,Customer 442,customer442@example.com,0987414857,81 Street,Hai Phong,USA,2024-07-03
CUST000443,Customer 443,customer443@example.com,0987772678,279 Street,Vung Tau,Korea,2025-06-05
CUST000444,Customer 444,customer444@example.com,0987374960,814 Street,Nha Trang,UK,2023-09-19
CUST000445,Customer 445,customer445@example.com,0987827428,756 Street,Hai Phong,USA,2024-01-04
CUST000446,Customer 446,customer446@example.com,0987286896,821 Street,Ho Chi Minh,Vietnam,2024-04-27
CUST000447,Customer 447,customer447@example.com,0987504805,995 Street,Da Nang,UK,2024-03-22
CUST000448,Customer 448,customer448@example.com,0987665647,548 Street,Hue,UK,2024-09-28
CUST000449,Customer 449,customer449@example.com,0987425998,901 Street,Nha Trang,UK,2025-08-09
CUST000450,Customer 450,customer450@example.com,0987185761,292 Street,Vung Tau,USA,2024-01-09
CUST000451,Customer 451,customer451@example.com,0987234252,974 Street,Vung Tau,Singapore,2024-09-28
CUST000452,Customer 452,customer452@example.com,0987635429,382 Street,Nha Trang,Vietnam,2024-08-19
CUST000453,Customer 453,customer453@example.com,0987902130,364 Street,Da Nang,USA,2025-03-06
CUST000454,Customer 454,customer454@example.com,0987807161,67 Street,Hanoi,Japan,2025-04-08
CUST000455,Customer 455,customer455@example.com,0987278146,421 Street,Vung Tau,UK,2025-01-28
CUST000456,Customer 456,customer456@example.com,0987184297,498 Street,Vung Tau,Japan,2025-09-25
CUST000457,Customer 457,customer457@example.com,0987793452,419 Street,Hanoi,Australia,2025-10-01
CUST000458,Customer 458,customer458@example.com,0987374119,86 Street,Vung Tau,UK,2023-05-12
CUST000459,Customer 459,customer459@example.com,0987682446,952 Street,Hanoi,Singapore,2025-02-16
CUST000460,Customer 460,customer460@example.com,0987967721,789 Street,Nha Trang,UK,2024-09-24
CUST000461,Customer 461,customer461@example.com,0987189282,22 Street,Ho Chi Minh,Korea,2023-12-13
CUST000462,Customer 462,customer462@example.com,0987108667,243 Street,Ho Chi Minh,USA,2023-10-28
CUST000463,Customer 463,customer463@example.com,0987287613,802 Street,Can Tho,UK,2025-08-02
CUST000464,Customer 464,customer464@example.com,0987359342,630 Street,Vung Tau,Korea,2024-09-28
CUST000465,Customer 465,customer465@example.com,0987321749,954 Street,Can Tho,Australia,2025-01-09
CUST000466,Customer 466,customer466@example.com,0987582354,874 Street,Hanoi,Korea,2023-07-12
CUST000467,Customer 467,customer467@example.com,0987340224,29 Street,Da Nang,Singapore,2023-10-12
CUST000468,Customer 468,customer468@example.com,0987880262,80 Street,Hai Phong,Japan,2023-04-20
CUST000469,Customer 469,customer469@example.com,0987384337,27 Street,Vung Tau,Japan,2023-09-19
CUST000470,Customer 470,customer470@example.com,0987257825,433 Street,Nha Trang,Japan,2023-11-27
CUST000471,Customer 471,customer471@example.com,0987262578,227 Street,Hue,Australia,2023-08-13
